order_id,customer_id,order_date,order_time,day_of_week,week_number,month,season,dish_name,dish_category,quantity_ordered,price_per_item,total_price,payment_method,dine_in_or_takeaway,preparation_time_minutes,table_number,promotion_applied,weather_condition,special_event_or_holiday,customer_rating,ingredient_name,ingredient_quantity_used_kg,current_stock_available_kg,stock_reorder_level_kg,stock_status,estimated_food_waste_kg,order_status,restaurant_branch,peak_hour_flag,delivery_time_minutes,repeat_customer_flag,orders_this_week,total_qty_this_week,rush_day_for_dish,branch_rush_day,dayofweek,age_group,loyalty_tier,dish_category_enc,day_of_week_enc,season_enc,weather_condition_enc,dine_in_or_takeaway_enc,promotion_applied_enc,restaurant_branch_enc,lag_1week_qty,rolling_7day_avg
ORD-10704,CUST-1372,2024-07-18,10:12,Thursday,29,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Digital Wallet,Dine-In,20,26.0,No,Cloudy,,4.0,Pizza Dough,1.1723,85.78,34.63,Adequate,0.0337,Completed,Downtown,0,,No,1,4,Sunday,Saturday,3,55+,Bronze,6,3,2,3,0,0,1,4.0,2.142857142857143
ORD-10174,CUST-1309,2024-07-19,17:16,Friday,29,7,Summer,Spaghetti Carbonara,Pasta,3,13.49,40.47,Debit Card,Dine-In,18,23.0,No,Sunny,,5.0,Spaghetti,0.5623,20.85,20.99,Low Stock,0.1197,Pending,City Center,0,,Yes,1,3,Friday,Saturday,4,25-34,Silver,0,4,2,4,0,0,4,1.0,2.2857142857142856
ORD-10638,CUST-1220,2024-07-20,16:53,Saturday,29,7,Summer,Greek Salad,Salads,2,8.49,16.98,Debit Card,Dine-In,7,23.0,No,Sunny,,,Cucumber,0.2431,52.62,18.14,Adequate,0.0465,Cancelled,Mall Branch,0,,No,1,2,Saturday,Sunday,5,55+,Gold,7,5,2,4,0,0,0,2.0,2.0
ORD-10562,CUST-1395,2024-07-20,19:50,Saturday,29,7,Summer,Penne Arrabbiata,Pasta,1,11.99,11.99,Online,Takeaway,17,,No,Sunny,,4.0,Penne Pasta,0.1798,64.21,20.84,Adequate,0.0267,Completed,Suburbs,1,27.0,Yes,1,1,Saturday,Sunday,5,25-34,Silver,0,5,2,4,1,0,2,4.0,1.1428571428571428
ORD-10199,CUST-1367,2024-07-20,19:54,Saturday,29,7,Summer,Lemonade,Beverages,2,3.49,6.98,Online,Dine-In,3,21.0,No,Sunny,,4.0,Lemons,0.1878,70.39,15.44,Adequate,0.0588,Completed,City Center,1,,Yes,1,2,Sunday,Saturday,5,18-24,Gold,5,5,2,4,0,0,4,1.0,2.2857142857142856
ORD-10297,CUST-1117,2024-07-21,13:12,Sunday,29,7,Summer,Mango Smoothie,Beverages,5,5.49,27.45,Digital Wallet,Dine-In,3,30.0,No,Hot,,,Mango,0.9737,101.97,24.77,Adequate,0.1118,Cancelled,City Center,1,,No,2,8,Saturday,Saturday,6,18-24,Bronze,5,6,2,6,0,0,4,2.0,1.8571428571428572
ORD-10435,CUST-1360,2024-07-21,17:34,Sunday,29,7,Summer,Mango Smoothie,Beverages,3,5.49,16.47,Debit Card,Dine-In,5,4.0,No,Sunny,,5.0,Mango,0.6243,37.02,20.9,Adequate,0.1135,Completed,Airport,0,,No,2,8,Saturday,Saturday,6,18-24,Silver,5,6,2,4,0,0,3,2.0,2.0
ORD-10703,CUST-1440,2024-07-22,16:54,Monday,30,7,Summer,Falafel Wrap,Wraps,1,7.22,7.22,Credit Card,Dine-In,8,14.0,Yes,Sunny,,4.0,Chickpeas,0.1424,64.93,34.25,Adequate,0.0349,Pending,Downtown,0,,Yes,4,9,Monday,Saturday,0,35-44,Gold,4,0,2,4,0,1,1,1.0,2.5714285714285716
ORD-10902,CUST-1472,2024-07-22,22:02,Monday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Digital Wallet,Dine-In,3,8.0,Yes,Cloudy,,5.0,Ice Cream,0.1884,109.43,33.42,Adequate,0.0341,Completed,City Center,0,,Yes,3,3,Wednesday,Saturday,0,25-34,Silver,2,0,2,3,0,1,4,1.0,1.4285714285714286
ORD-10966,CUST-1286,2024-07-23,12:26,Tuesday,30,7,Summer,Falafel Wrap,Wraps,2,8.49,16.98,Cash,Takeaway,8,,No,Cloudy,,4.0,Chickpeas,0.266,91.96,22.16,Adequate,0.0503,Completed,Suburbs,1,21.0,Yes,4,9,Monday,Sunday,1,25-34,Bronze,4,1,2,3,1,0,2,1.0,2.7142857142857144
ORD-10240,CUST-1344,2024-07-23,17:40,Tuesday,30,7,Summer,Caesar Salad,Salads,1,8.99,8.99,Cash,Takeaway,6,,No,Hot,,4.0,Romaine Lettuce,0.2558,48.26,18.97,Adequate,0.0051,Completed,Mall Branch,0,34.0,No,1,1,Tuesday,Sunday,1,55+,Silver,7,1,2,6,1,0,0,1.0,1.4285714285714286
ORD-10219,CUST-1006,2024-07-23,17:47,Tuesday,30,7,Summer,Lemonade,Beverages,2,2.97,5.94,Credit Card,Dine-In,3,7.0,Yes,Cloudy,,,Lemons,0.1857,38.79,17.09,Adequate,0.0885,Cancelled,Suburbs,0,,No,2,4,Sunday,Sunday,1,18-24,Gold,5,1,2,3,0,1,2,2.0,2.2857142857142856
ORD-10639,CUST-1313,2024-07-24,10:26,Wednesday,30,7,Summer,Greek Salad,Salads,1,8.49,8.49,Debit Card,Takeaway,7,,No,Cloudy,,5.0,Cucumber,0.1141,40.63,15.03,Adequate,0.0368,Completed,Airport,0,47.0,Yes,2,6,Saturday,Saturday,2,55+,Gold,7,2,2,3,1,0,3,1.0,2.0
ORD-10999,CUST-1001,2024-07-24,13:23,Wednesday,30,7,Summer,Falafel Wrap,Wraps,5,8.49,42.45,Cash,Takeaway,9,,No,Sunny,,5.0,Chickpeas,0.7091,20.1,28.48,Low Stock,0.0691,Completed,Suburbs,1,53.0,Yes,4,9,Monday,Sunday,2,55+,Bronze,4,2,2,4,1,0,2,1.0,3.2857142857142856
ORD-10761,CUST-1177,2024-07-24,10:10,Wednesday,30,7,Summer,Ice Cream Sundae,Desserts,1,5.49,5.49,Credit Card,Takeaway,3,,No,Hot,,4.0,Ice Cream,0.1813,97.24,17.63,Adequate,0.0335,Completed,Airport,0,37.0,No,3,3,Wednesday,Saturday,2,45-54,Silver,2,2,2,6,1,0,3,2.0,1.2857142857142858
ORD-10038,CUST-1013,2024-07-25,08:21,Thursday,30,7,Summer,Greek Salad,Salads,5,8.49,42.45,Credit Card,Takeaway,8,,No,Sunny,,5.0,Cucumber,0.6047,92.14,26.67,Adequate,0.0509,Completed,City Center,0,60.0,No,2,6,Saturday,Saturday,3,25-34,Gold,7,3,2,4,1,0,4,1.0,2.5714285714285716
ORD-10227,CUST-1429,2024-07-25,19:08,Thursday,30,7,Summer,BBQ Chicken Pizza,Pizza,3,15.99,47.97,Online,Dine-In,20,30.0,No,Sunny,,4.0,Pizza Dough,0.8464,112.74,30.51,Adequate,0.0286,Completed,Mall Branch,1,,No,1,3,Monday,Sunday,3,25-34,Platinum,6,3,2,4,0,0,0,4.0,2.2857142857142856
ORD-10410,CUST-1040,2024-07-26,09:33,Friday,30,7,Summer,Falafel Wrap,Wraps,1,8.49,8.49,Cash,Takeaway,10,,No,Sunny,,,Chickpeas,0.1348,85.2,28.5,Adequate,0.054,Cancelled,Mall Branch,0,34.0,No,4,9,Monday,Sunday,4,45-54,Gold,4,4,2,4,1,0,0,2.0,3.142857142857143
ORD-10424,CUST-1439,2024-07-26,10:25,Friday,30,7,Summer,French Fries,Sides,2,3.99,7.98,Credit Card,Takeaway,6,,No,Hot,,5.0,Potatoes,0.4568,70.16,32.86,Adequate,0.067,Completed,Mall Branch,0,35.0,Yes,1,2,Saturday,Sunday,4,55+,Bronze,9,4,2,6,1,0,0,1.0,2.142857142857143
ORD-10707,CUST-1185,2024-07-27,11:17,Saturday,30,7,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Debit Card,Takeaway,5,,No,Sunny,,3.0,Mango,0.3987,31.85,28.63,Adequate,0.0533,Pending,Suburbs,1,43.0,No,1,2,Saturday,Sunday,5,25-34,Gold,5,5,2,4,1,0,2,1.0,2.142857142857143
ORD-10266,CUST-1490,2024-07-28,12:33,Sunday,30,7,Summer,Lemonade,Beverages,2,2.97,5.94,Debit Card,Takeaway,2,,Yes,Hot,,4.0,Lemons,0.1743,66.83,24.22,Adequate,0.0574,Pending,Mall Branch,1,40.0,Yes,2,4,Sunday,Sunday,6,45-54,Silver,5,6,2,6,1,1,0,2.0,2.2857142857142856
ORD-10474,CUST-1344,2024-07-28,11:17,Sunday,30,7,Summer,Shawarma Wrap,Wraps,2,9.99,19.98,Debit Card,Dine-In,9,8.0,No,Sunny,,5.0,Chicken Breast,0.3846,84.29,30.85,Adequate,0.0599,Completed,Suburbs,1,,Yes,1,2,Sunday,Sunday,6,55+,Silver,4,6,2,4,0,0,2,1.0,2.2857142857142856
ORD-10362,CUST-1368,2024-07-28,11:21,Sunday,30,7,Summer,Pepperoni Pizza,Pizza,4,14.49,57.96,Online,Dine-In,18,16.0,No,Sunny,,5.0,Pizza Dough,1.0795,115.12,33.92,Adequate,0.0383,Completed,Airport,1,,No,1,4,Sunday,Saturday,6,35-44,Gold,6,6,2,4,0,0,3,1.0,2.5714285714285716
ORD-10271,CUST-1144,2024-07-28,16:51,Sunday,30,7,Summer,Ice Cream Sundae,Desserts,1,4.67,4.67,Digital Wallet,Dine-In,5,13.0,Yes,Sunny,,3.0,Ice Cream,0.1841,50.11,29.21,Adequate,0.0257,Pending,Mall Branch,0,,Yes,3,3,Wednesday,Sunday,6,35-44,Silver,2,6,2,4,0,1,0,1.0,1.2857142857142858
ORD-10501,CUST-1301,2024-07-29,12:38,Monday,31,7,Summer,Lemonade,Beverages,1,3.49,3.49,Credit Card,Dine-In,2,2.0,No,Hot,,,Lemons,0.0928,21.42,20.64,Adequate,0.0474,Cancelled,Airport,1,,Yes,1,1,Sunday,Saturday,0,45-54,Platinum,5,0,2,6,0,0,3,1.0,2.2857142857142856
ORD-10791,CUST-1367,2024-07-29,17:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Credit Card,Takeaway,5,,No,Sunny,,5.0,Cucumber,0.1169,30.97,22.34,Adequate,0.0093,Completed,Suburbs,0,54.0,Yes,3,4,Saturday,Sunday,0,18-24,Gold,7,0,2,4,1,0,2,5.0,2.0
ORD-10614,CUST-1236,2024-07-29,18:30,Monday,31,7,Summer,Greek Salad,Salads,1,8.49,8.49,Debit Card,Dine-In,8,26.0,No,Cloudy,,4.0,Cucumber,0.1216,39.76,32.67,Adequate,0.0232,Completed,Mall Branch,1,,Yes,3,4,Saturday,Sunday,0,35-44,Gold,7,0,2,3,0,0,0,2.0,1.8571428571428572
ORD-10175,CUST-1351,2024-07-30,20:00,Tuesday,31,7,Summer,Falafel Wrap,Wraps,2,8.49,16.98,Cash,Dine-In,8,14.0,No,Sunny,,,Chickpeas,0.2744,78.7,26.35,Adequate,0.0291,Cancelled,City Center,1,,No,1,2,Monday,Saturday,1,35-44,Gold,4,1,2,4,0,0,4,5.0,2.7142857142857144
ORD-10909,CUST-1164,2024-07-30,15:16,Tuesday,31,7,Summer,Chicken Biryani,Rice Dishes,5,11.89,59.45,Digital Wallet,Takeaway,23,,Yes,Sunny,,5.0,Basmati Rice,1.5593,74.54,34.02,Adequate,0.0773,Pending,Downtown,0,23.0,Yes,2,9,Friday,Saturday,1,18-24,Gold,8,1,2,4,1,1,1,1.0,1.7142857142857142
ORD-10897,CUST-1089,2024-07-31,20:30,Wednesday,31,7,Summer,Spaghetti Carbonara,Pasta,1,13.49,13.49,Digital Wallet,Dine-In,17,23.0,No,Sunny,,,Spaghetti,0.1822,29.77,15.08,Adequate,0.0353,Cancelled,Airport,1,,Yes,2,4,Friday,Saturday,2,45-54,Gold,0,2,2,4,0,0,3,1.0,2.2857142857142856
ORD-10325,CUST-1090,2024-07-31,16:49,Wednesday,31,7,Summer,Veggie Burger,Burgers,1,9.49,9.49,Cash,Dine-In,9,11.0,No,Hot,,5.0,Veggie Patty,0.1671,44.56,24.6,Adequate,0.0376,Completed,Downtown,0,,Yes,2,2,Saturday,Saturday,2,55+,Bronze,3,2,2,6,0,0,1,1.0,2.4285714285714284
ORD-10922,CUST-1491,2024-07-31,13:16,Wednesday,31,7,Summer,Veggie Burger,Burgers,1,8.07,8.07,Debit Card,Dine-In,11,12.0,Yes,Sunny,,2.0,Veggie Patty,0.1663,79.21,15.04,Adequate,0.0247,Completed,Mall Branch,1,,Yes,2,2,Saturday,Sunday,2,45-54,Gold,3,2,2,4,0,1,0,5.0,1.8571428571428572
ORD-10497,CUST-1321,2024-07-31,13:07,Wednesday,31,7,Summer,French Fries,Sides,1,3.99,3.99,Digital Wallet,Takeaway,5,,No,Sunny,,,Potatoes,0.2177,115.48,22.49,Adequate,0.0448,Cancelled,Suburbs,1,36.0,Yes,1,1,Saturday,Sunday,2,35-44,Gold,9,2,2,4,1,0,2,3.0,1.8571428571428572
ORD-10422,CUST-1344,2024-08-01,12:34,Thursday,31,8,Summer,Classic Burger,Burgers,1,8.99,8.99,Digital Wallet,Dine-In,9,27.0,No,Hot,,3.0,Beef Patty,0.1875,69.78,27.77,Adequate,0.0341,Completed,City Center,1,,Yes,1,1,Monday,Saturday,3,55+,Silver,3,3,2,6,0,0,4,2.0,1.8571428571428572
ORD-10846,CUST-1043,2024-08-01,13:49,Thursday,31,8,Summer,Ice Cream Sundae,Desserts,4,5.49,21.96,Credit Card,Takeaway,3,,No,Cloudy,,,Ice Cream,0.7291,35.37,32.3,Adequate,0.0366,Cancelled,City Center,1,56.0,Yes,1,4,Wednesday,Saturday,3,35-44,Silver,2,3,2,3,1,0,4,1.0,1.7142857142857142
ORD-10814,CUST-1144,2024-08-01,18:38,Thursday,31,8,Summer,Spaghetti Carbonara,Pasta,3,13.49,40.47,Credit Card,Dine-In,18,19.0,No,Sunny,,4.0,Spaghetti,0.5467,102.04,15.73,Adequate,0.096,Completed,City Center,1,,Yes,2,4,Friday,Saturday,3,35-44,Silver,0,3,2,4,0,0,4,2.0,2.4285714285714284
ORD-10512,CUST-1411,2024-08-01,19:39,Thursday,31,8,Summer,Shawarma Wrap,Wraps,1,9.99,9.99,Digital Wallet,Dine-In,11,10.0,No,Sunny,,,Chicken Breast,0.1971,71.24,20.27,Adequate,0.0467,Cancelled,Airport,1,,Yes,2,4,Sunday,Saturday,3,25-34,Bronze,4,3,2,4,0,0,3,3.0,2.0
ORD-10047,CUST-1483,2024-08-02,12:12,Friday,31,8,Summer,Penne Arrabbiata,Pasta,1,11.99,11.99,Digital Wallet,Dine-In,15,21.0,No,Hot,,,Penne Pasta,0.1847,68.86,29.47,Adequate,0.0152,Cancelled,Airport,1,,No,1,1,Saturday,Saturday,4,25-34,Bronze,0,4,2,6,0,0,3,1.0,1.1428571428571428
ORD-10295,CUST-1237,2024-08-03,13:29,Saturday,31,8,Summer,Mango Smoothie,Beverages,1,5.49,5.49,Debit Card,Takeaway,4,,No,Sunny,,3.0,Mango,0.1984,22.45,17.79,Adequate,0.0396,Pending,Suburbs,1,45.0,Yes,2,3,Saturday,Sunday,5,25-34,Silver,5,5,2,4,1,0,2,1.0,2.142857142857143
ORD-10251,CUST-1331,2024-08-03,18:40,Saturday,31,8,Summer,Chicken Biryani,Rice Dishes,4,11.89,47.56,Online,Dine-In,25,11.0,Yes,Sunny,,4.0,Basmati Rice,1.196,38.62,15.43,Adequate,0.1031,Pending,Mall Branch,1,,No,2,9,Friday,Sunday,5,18-24,Platinum,8,5,2,4,0,1,0,1.0,2.142857142857143
ORD-10960,CUST-1046,2024-08-03,19:32,Saturday,31,8,Summer,Cheesecake,Desserts,3,5.09,15.27,Debit Card,Dine-In,3,9.0,Yes,Sunny,,5.0,Cream Cheese,0.3758,71.25,22.51,Adequate,0.0166,Completed,City Center,1,,No,1,3,Saturday,Saturday,5,25-34,Gold,2,5,2,4,0,1,4,1.0,2.4285714285714284
ORD-10276,CUST-1462,2024-08-04,21:36,Sunday,31,8,Summer,Double Cheeseburger,Burgers,5,11.49,57.45,Online,Dine-In,16,23.0,No,Hot,,5.0,Beef Patty,1.7725,98.81,32.04,Adequate,0.1165,Completed,Downtown,1,,No,1,5,Sunday,Saturday,6,45-54,Bronze,3,6,2,6,0,0,1,2.0,2.0
ORD-10200,CUST-1151,2024-08-04,20:32,Sunday,31,8,Summer,Shawarma Wrap,Wraps,3,9.99,29.97,Debit Card,Dine-In,7,8.0,No,Sunny,,,Chicken Breast,0.5771,42.39,25.67,Adequate,0.115,Cancelled,City Center,1,,No,2,4,Sunday,Saturday,6,55+,Bronze,4,6,2,4,0,0,4,3.0,2.0
ORD-10169,CUST-1266,2024-08-04,13:16,Sunday,31,8,Summer,BBQ Chicken Pizza,Pizza,2,15.99,31.98,Digital Wallet,Takeaway,25,,No,Hot,,,Pizza Dough,0.5754,81.96,30.28,Adequate,0.0262,Cancelled,Downtown,1,41.0,Yes,1,2,Monday,Saturday,6,45-54,Platinum,6,6,2,6,1,0,1,3.0,2.142857142857143
ORD-10089,CUST-1114,2024-08-04,16:34,Sunday,31,8,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Online,Dine-In,3,13.0,No,Cloudy,,5.0,Mango,0.3986,71.04,22.94,Adequate,0.0564,Pending,Mall Branch,0,,No,2,3,Saturday,Sunday,6,55+,Platinum,5,6,2,3,0,0,0,1.0,2.2857142857142856
ORD-10436,CUST-1429,2024-08-04,10:47,Sunday,31,8,Summer,Onion Rings,Sides,3,4.49,13.47,Cash,Takeaway,8,,No,Sunny,,4.0,Onions,0.5475,110.73,24.04,Adequate,0.0165,Completed,Mall Branch,0,60.0,Yes,1,3,Sunday,Sunday,6,25-34,Platinum,9,6,2,4,1,0,0,4.0,1.4285714285714286
ORD-10368,CUST-1052,2024-08-04,10:21,Sunday,31,8,Summer,Greek Salad,Salads,2,8.49,16.98,Online,Dine-In,7,15.0,No,Cloudy,,3.0,Cucumber,0.2513,101.3,20.75,Adequate,0.0444,Completed,Downtown,0,,No,3,4,Saturday,Saturday,6,25-34,Platinum,7,6,2,3,0,0,1,1.0,2.0
ORD-10620,CUST-1307,2024-08-04,10:18,Sunday,31,8,Summer,Iced Coffee,Beverages,2,3.82,7.64,Digital Wallet,Dine-In,4,7.0,Yes,Sunny,,4.0,Coffee Beans,0.0346,79.39,15.77,Adequate,0.018,Completed,City Center,0,,Yes,1,2,Sunday,Saturday,6,35-44,Bronze,5,6,2,4,0,1,4,1.0,2.7142857142857144
ORD-10887,CUST-1029,2024-08-04,12:38,Sunday,31,8,Summer,Pepperoni Pizza,Pizza,1,12.32,12.32,Credit Card,Dine-In,15,22.0,Yes,Sunny,,2.0,Pizza Dough,0.2662,114.79,24.71,Adequate,0.0195,Completed,Suburbs,1,,Yes,1,1,Sunday,Sunday,6,55+,Bronze,6,6,2,4,0,1,2,1.0,2.5714285714285716
ORD-10444,CUST-1490,2024-08-05,12:57,Monday,32,8,Summer,Lemonade,Beverages,3,2.97,8.91,Cash,Dine-In,3,14.0,Yes,Hot,,,Lemons,0.2691,80.49,15.6,Adequate,0.0406,Completed,Airport,1,,Yes,3,8,Sunday,Saturday,0,45-54,Silver,5,0,2,6,0,1,3,2.0,2.4285714285714284
ORD-10810,CUST-1491,2024-08-05,18:32,Monday,32,8,Summer,Margherita Pizza,Pizza,4,12.99,51.96,Credit Card,Takeaway,22,,No,Hot,,3.0,Pizza Dough,1.1675,77.92,20.7,Adequate,0.0243,Pending,Downtown,1,43.0,No,2,5,Saturday,Saturday,0,45-54,Gold,6,0,2,6,1,0,1,1.0,3.4285714285714284
ORD-10946,CUST-1003,2024-08-06,11:06,Tuesday,32,8,Summer,Chicken Biryani,Rice Dishes,1,13.99,13.99,Digital Wallet,Dine-In,23,20.0,No,Sunny,,,Basmati Rice,0.2884,68.66,21.98,Adequate,0.0092,Completed,City Center,1,,Yes,1,1,Friday,Saturday,1,18-24,Platinum,8,1,2,4,0,0,4,2.0,2.0
ORD-10802,CUST-1347,2024-08-07,09:57,Wednesday,32,8,Summer,Tomato Soup,Soups,1,6.49,6.49,Cash,Takeaway,9,,No,Sunny,,,Tomatoes,0.3497,95.88,34.06,Adequate,0.0515,Cancelled,Suburbs,0,59.0,Yes,2,3,Saturday,Sunday,2,18-24,Silver,1,2,2,4,1,0,2,2.0,2.2857142857142856
ORD-10253,CUST-1196,2024-08-07,10:14,Wednesday,32,8,Summer,Margherita Pizza,Pizza,1,12.99,12.99,Digital Wallet,Dine-In,17,11.0,No,Sunny,,4.0,Pizza Dough,0.2849,68.07,20.22,Adequate,0.0107,Completed,Suburbs,0,,No,2,5,Saturday,Sunday,2,18-24,Bronze,6,2,2,4,0,0,2,4.0,3.0
ORD-10203,CUST-1469,2024-08-07,11:42,Wednesday,32,8,Summer,Tomato Soup,Soups,2,6.49,12.98,Credit Card,Takeaway,10,,No,Hot,,4.0,Tomatoes,0.7202,106.17,34.56,Adequate,0.0203,Completed,Downtown,1,37.0,No,2,3,Saturday,Saturday,2,45-54,Gold,1,2,2,6,1,0,1,3.0,2.142857142857143
ORD-10515,CUST-1142,2024-08-07,15:27,Wednesday,32,8,Summer,Ice Cream Sundae,Desserts,1,5.49,5.49,Online,Takeaway,5,,No,Sunny,,2.0,Ice Cream,0.1734,89.89,19.4,Adequate,0.024,Completed,Mall Branch,0,35.0,Yes,3,8,Wednesday,Sunday,2,35-44,Platinum,2,2,2,4,1,0,0,2.0,1.5714285714285714
ORD-10335,CUST-1474,2024-08-07,20:15,Wednesday,32,8,Summer,Classic Burger,Burgers,2,8.99,17.98,Credit Card,Takeaway,12,,No,Hot,,3.0,Beef Patty,0.3739,30.01,25.07,Adequate,0.0294,Pending,Suburbs,1,20.0,No,3,8,Monday,Sunday,2,18-24,Platinum,3,2,2,6,1,0,2,1.0,2.0
ORD-10554,CUST-1008,2024-08-08,11:14,Thursday,32,8,Summer,Lemonade,Beverages,2,3.49,6.98,Debit Card,Dine-In,2,18.0,No,Sunny,,1.0,Lemons,0.1825,21.98,17.72,Adequate,0.0733,Completed,Suburbs,1,,Yes,3,8,Sunday,Sunday,3,55+,Silver,5,3,2,4,0,0,2,4.0,2.142857142857143
ORD-10575,CUST-1019,2024-08-08,16:21,Thursday,32,8,Summer,Classic Burger,Burgers,2,8.99,17.98,Digital Wallet,Dine-In,9,1.0,No,Hot,,,Beef Patty,0.3542,33.64,25.17,Adequate,0.1056,Cancelled,City Center,0,,No,3,8,Monday,Saturday,3,55+,Silver,3,3,2,6,0,0,4,1.0,2.142857142857143
ORD-10664,CUST-1346,2024-08-08,16:44,Thursday,32,8,Summer,Shawarma Wrap,Wraps,1,9.99,9.99,Debit Card,Takeaway,7,,No,Sunny,,4.0,Chicken Breast,0.2035,47.9,18.19,Adequate,0.0221,Completed,City Center,0,35.0,Yes,2,2,Sunday,Saturday,3,18-24,Silver,4,3,2,4,1,0,4,2.0,1.8571428571428572
ORD-10382,CUST-1123,2024-08-09,18:35,Friday,32,8,Summer,Double Cheeseburger,Burgers,2,11.49,22.98,Digital Wallet,Takeaway,16,,No,Sunny,,4.0,Beef Patty,0.7209,45.55,25.78,Adequate,0.0535,Completed,City Center,1,40.0,Yes,1,2,Sunday,Saturday,4,45-54,Bronze,3,4,2,4,1,0,4,1.0,2.142857142857143
ORD-10790,CUST-1498,2024-08-09,16:42,Friday,32,8,Summer,Shawarma Wrap,Wraps,1,9.99,9.99,Cash,Dine-In,7,11.0,No,Hot,,3.0,Chicken Breast,0.2079,113.91,27.62,Adequate,0.0194,Pending,Airport,0,,Yes,2,2,Sunday,Saturday,4,55+,Gold,4,4,2,6,0,0,3,4.0,1.4285714285714286
ORD-10498,CUST-1444,2024-08-09,18:08,Friday,32,8,Summer,Pepperoni Pizza,Pizza,5,14.49,72.45,Digital Wallet,Dine-In,21,6.0,No,Sunny,,3.0,Pizza Dough,1.4442,113.48,32.92,Adequate,0.133,Completed,Mall Branch,1,,Yes,1,5,Sunday,Sunday,4,18-24,Bronze,6,4,2,4,0,0,0,2.0,3.0
ORD-10579,CUST-1481,2024-08-10,12:31,Saturday,32,8,Summer,Ice Cream Sundae,Desserts,4,5.49,21.96,Debit Card,Takeaway,3,,No,Hot,,4.0,Ice Cream,0.7095,39.03,30.0,Adequate,0.1547,Completed,City Center,1,35.0,Yes,3,8,Wednesday,Saturday,5,35-44,Platinum,2,5,2,6,1,0,4,1.0,2.0
ORD-10689,CUST-1023,2024-08-10,13:13,Saturday,32,8,Summer,French Fries,Sides,1,3.99,3.99,Credit Card,Dine-In,7,8.0,No,Sunny,,4.0,Potatoes,0.2152,100.22,34.05,Adequate,0.0376,Completed,Suburbs,1,,Yes,2,2,Saturday,Sunday,5,35-44,Bronze,9,5,2,4,0,0,2,4.0,1.4285714285714286
ORD-10059,CUST-1123,2024-08-10,14:41,Saturday,32,8,Summer,Classic Burger,Burgers,4,8.99,35.96,Online,Dine-In,11,4.0,No,Sunny,,4.0,Beef Patty,0.7551,113.39,17.64,Adequate,0.0712,Completed,Downtown,1,,Yes,3,8,Monday,Saturday,5,45-54,Bronze,3,5,2,4,0,0,1,1.0,2.5714285714285716
ORD-10952,CUST-1111,2024-08-10,15:10,Saturday,32,8,Summer,French Fries,Sides,1,3.99,3.99,Online,Dine-In,5,16.0,No,Hot,,3.0,Potatoes,0.2132,106.17,27.32,Adequate,0.0164,Completed,Downtown,0,,Yes,2,2,Saturday,Saturday,5,18-24,Silver,9,5,2,6,0,0,1,1.0,1.4285714285714286
ORD-10158,CUST-1133,2024-08-10,15:31,Saturday,32,8,Summer,Spaghetti Carbonara,Pasta,1,11.47,11.47,Online,Dine-In,13,29.0,Yes,Sunny,,5.0,Spaghetti,0.1716,26.37,23.61,Adequate,0.0092,Completed,City Center,0,,No,1,1,Friday,Saturday,5,55+,Gold,0,5,2,4,0,1,4,2.0,2.2857142857142856
ORD-10494,CUST-1118,2024-08-10,18:49,Saturday,32,8,Summer,Ice Cream Sundae,Desserts,3,5.49,16.47,Cash,Takeaway,3,,No,Sunny,,5.0,Ice Cream,0.5152,82.33,25.67,Adequate,0.1056,Pending,Suburbs,1,43.0,Yes,3,8,Wednesday,Sunday,5,25-34,Platinum,2,5,2,4,1,0,2,2.0,2.142857142857143
ORD-10437,CUST-1377,2024-08-11,19:05,Sunday,32,8,Summer,BBQ Chicken Pizza,Pizza,4,15.99,63.96,Digital Wallet,Takeaway,25,,No,Cloudy,,,Pizza Dough,1.1346,36.69,17.11,Adequate,0.0372,Cancelled,City Center,1,21.0,No,1,4,Monday,Saturday,6,45-54,Bronze,6,6,2,3,1,0,4,1.0,2.5714285714285716
ORD-10666,CUST-1411,2024-08-11,10:53,Sunday,32,8,Summer,Mango Smoothie,Beverages,2,5.49,10.98,Digital Wallet,Dine-In,3,2.0,No,Hot,,5.0,Mango,0.4052,96.5,32.63,Adequate,0.0118,Completed,Suburbs,0,,Yes,2,3,Saturday,Sunday,6,25-34,Bronze,5,6,2,6,0,0,2,1.0,2.4285714285714284
ORD-10963,CUST-1150,2024-08-11,11:47,Sunday,32,8,Summer,Mango Smoothie,Beverages,1,4.67,4.67,Debit Card,Takeaway,4,,Yes,Cloudy,,5.0,Mango,0.2058,47.47,32.0,Adequate,0.0341,Completed,Downtown,1,38.0,Yes,2,3,Saturday,Saturday,6,55+,Platinum,5,6,2,3,1,1,1,2.0,2.2857142857142856
ORD-10574,CUST-1090,2024-08-11,16:49,Sunday,32,8,Summer,Lemonade,Beverages,3,2.97,8.91,Cash,Dine-In,3,18.0,Yes,Hot,,3.0,Lemons,0.2658,64.98,19.08,Adequate,0.0321,Completed,Airport,0,,Yes,3,8,Sunday,Saturday,6,55+,Bronze,5,6,2,6,0,1,3,3.0,2.142857142857143
